cpu_percent,process_count,ram_percent,scenario,source_tag,timestamp
99.7,350,54.2,mixed,local_psutil,2026-04-02 02:30:28
100.0,348,54.2,mixed,local_psutil,2026-04-02 02:30:29
100.0,348,54.2,mixed,local_psutil,2026-04-02 02:30:30
100.0,351,54.3,mixed,local_psutil,2026-04-02 02:30:31
100.0,351,54.4,mixed,local_psutil,2026-04-02 02:30:32
100.0,351,54.4,mixed,local_psutil,2026-04-02 02:30:33
100.0,349,54.4,mixed,local_psutil,2026-04-02 02:30:34
99.9,349,54.4,mixed,local_psutil,2026-04-02 02:30:35
100.0,351,54.4,mixed,local_psutil,2026-04-02 02:30:36
100.0,351,54.5,mixed,local_psutil,2026-04-02 02:30:37
100.0,349,54.5,mixed,local_psutil,2026-04-02 02:30:38
99.9,349,54.5,mixed,local_psutil,2026-04-02 02:30:39
100.0,349,54.4,mixed,local_psutil,2026-04-02 02:30:40
99.9,353,54.4,mixed,local_psutil,2026-04-02 02:30:41
100.0,349,54.4,mixed,local_psutil,2026-04-02 02:30:42
100.0,349,54.5,mixed,local_psutil,2026-04-02 02:30:43
100.0,349,54.5,mixed,local_psutil,2026-04-02 02:30:44
100.0,349,54.3,mixed,local_psutil,2026-04-02 02:30:45
100.0,353,54.3,mixed,local_psutil,2026-04-02 02:30:46
100.0,349,54.4,mixed,local_psutil,2026-04-02 02:30:47
100.0,349,54.3,mixed,local_psutil,2026-04-02 02:30:48
99.8,348,54.4,mixed,local_psutil,2026-04-02 02:30:49
100.0,348,54.5,mixed,local_psutil,2026-04-02 02:30:50
99.8,350,54.5,mixed,local_psutil,2026-04-02 02:30:51
100.0,348,54.4,mixed,local_psutil,2026-04-02 02:30:52
100.0,348,54.5,mixed,local_psutil,2026-04-02 02:30:53
99.8,348,54.4,mixed,local_psutil,2026-04-02 02:30:54
100.0,348,54.4,mixed,local_psutil,2026-04-02 02:30:55
99.8,350,54.4,mixed,local_psutil,2026-04-02 02:30:56
100.0,348,54.5,mixed,local_psutil,2026-04-02 02:30:57
99.9,348,54.6,mixed,local_psutil,2026-04-02 02:30:58
100.0,348,54.8,mixed,local_psutil,2026-04-02 02:30:59
100.0,350,54.8,mixed,local_psutil,2026-04-02 02:31:00
99.9,350,54.9,mixed,local_psutil,2026-04-02 02:31:01
100.0,348,54.8,mixed,local_psutil,2026-04-02 02:31:02
100.0,348,54.8,mixed,local_psutil,2026-04-02 02:31:03
100.0,348,54.9,mixed,local_psutil,2026-04-02 02:31:04
100.0,350,54.9,mixed,local_psutil,2026-04-02 02:31:05
100.0,350,54.9,mixed,local_psutil,2026-04-02 02:31:06
100.0,348,54.9,mixed,local_psutil,2026-04-02 02:31:07
100.0,348,55.1,mixed,local_psutil,2026-04-02 02:31:08
100.0,348,55.1,mixed,local_psutil,2026-04-02 02:31:09
100.0,349,55.2,mixed,local_psutil,2026-04-02 02:31:10
100.0,350,55.2,mixed,local_psutil,2026-04-02 02:31:11
99.9,348,55.2,mixed,local_psutil,2026-04-02 02:31:12
99.4,348,55.2,mixed,local_psutil,2026-04-02 02:31:13
100.0,348,55.4,mixed,local_psutil,2026-04-02 02:31:14
99.8,350,55.4,mixed,local_psutil,2026-04-02 02:31:15
100.0,350,55.5,mixed,local_psutil,2026-04-02 02:31:16
100.0,348,55.6,mixed,local_psutil,2026-04-02 02:31:17
100.0,348,55.6,mixed,local_psutil,2026-04-02 02:31:18
99.7,348,55.5,mixed,local_psutil,2026-04-02 02:31:19
99.8,350,55.8,mixed,local_psutil,2026-04-02 02:31:20
99.7,350,55.8,mixed,local_psutil,2026-04-02 02:31:21
100.0,348,55.8,mixed,local_psutil,2026-04-02 02:31:22
100.0,348,55.9,mixed,local_psutil,2026-04-02 02:31:23
100.0,348,55.9,mixed,local_psutil,2026-04-02 02:31:24
100.0,350,55.9,mixed,local_psutil,2026-04-02 02:31:25
99.8,350,55.6,mixed,local_psutil,2026-04-02 02:31:26
98.4,348,55.6,mixed,local_psutil,2026-04-02 02:31:27
100.0,348,55.6,mixed,local_psutil,2026-04-02 02:31:28
99.8,348,55.6,mixed,local_psutil,2026-04-02 02:31:29
99.8,350,56.0,mixed,local_psutil,2026-04-02 02:31:30
99.5,350,56.0,mixed,local_psutil,2026-04-02 02:31:31
100.0,349,56.1,mixed,local_psutil,2026-04-02 02:31:32
99.8,349,56.3,mixed,local_psutil,2026-04-02 02:31:33
100.0,349,56.3,mixed,local_psutil,2026-04-02 02:31:34
99.3,351,56.3,mixed,local_psutil,2026-04-02 02:31:35
100.0,351,56.3,mixed,local_psutil,2026-04-02 02:31:36
100.0,349,56.1,mixed,local_psutil,2026-04-02 02:31:37
100.0,349,56.2,mixed,local_psutil,2026-04-02 02:31:38
99.3,349,56.4,mixed,local_psutil,2026-04-02 02:31:39
100.0,351,56.3,mixed,local_psutil,2026-04-02 02:31:40
100.0,351,56.1,mixed,local_psutil,2026-04-02 02:31:41
100.0,346,55.4,mixed,local_psutil,2026-04-02 02:31:42
100.0,346,55.4,mixed,local_psutil,2026-04-02 02:31:43
99.9,346,55.4,mixed,local_psutil,2026-04-02 02:31:44
100.0,348,55.4,mixed,local_psutil,2026-04-02 02:31:45
100.0,348,55.5,mixed,local_psutil,2026-04-02 02:31:46
100.0,346,55.5,mixed,local_psutil,2026-04-02 02:31:47
100.0,346,55.6,mixed,local_psutil,2026-04-02 02:31:48
100.0,346,55.5,mixed,local_psutil,2026-04-02 02:31:49
99.8,348,55.6,mixed,local_psutil,2026-04-02 02:31:50
99.9,348,55.7,mixed,local_psutil,2026-04-02 02:31:51
100.0,346,55.6,mixed,local_psutil,2026-04-02 02:31:52
98.7,346,55.6,mixed,local_psutil,2026-04-02 02:31:53
99.9,346,55.7,mixed,local_psutil,2026-04-02 02:31:54
99.9,348,55.7,mixed,local_psutil,2026-04-02 02:31:55
99.8,348,55.7,mixed,local_psutil,2026-04-02 02:31:56
100.0,346,55.6,mixed,local_psutil,2026-04-02 02:31:57
100.0,346,55.3,mixed,local_psutil,2026-04-02 02:31:58
99.9,346,55.3,mixed,local_psutil,2026-04-02 02:31:59
100.0,346,55.3,mixed,local_psutil,2026-04-02 02:32:00
99.9,348,55.3,mixed,local_psutil,2026-04-02 02:32:01
100.0,346,55.3,mixed,local_psutil,2026-04-02 02:32:02
100.0,346,55.4,mixed,local_psutil,2026-04-02 02:32:03
100.0,346,55.4,mixed,local_psutil,2026-04-02 02:32:04
100.0,346,55.4,mixed,local_psutil,2026-04-02 02:32:05
99.9,350,55.5,mixed,local_psutil,2026-04-02 02:32:06
100.0,349,55.5,mixed,local_psutil,2026-04-02 02:32:07
100.0,347,55.5,mixed,local_psutil,2026-04-02 02:32:08
100.0,347,55.6,mixed,local_psutil,2026-04-02 02:32:09
100.0,347,55.6,mixed,local_psutil,2026-04-02 02:32:10
100.0,351,55.7,mixed,local_psutil,2026-04-02 02:32:11
100.0,349,55.7,mixed,local_psutil,2026-04-02 02:32:12
100.0,347,55.7,mixed,local_psutil,2026-04-02 02:32:13
99.8,347,55.7,mixed,local_psutil,2026-04-02 02:32:14
100.0,347,55.8,mixed,local_psutil,2026-04-02 02:32:15
100.0,349,55.8,mixed,local_psutil,2026-04-02 02:32:16
100.0,347,55.8,mixed,local_psutil,2026-04-02 02:32:17
100.0,347,55.9,mixed,local_psutil,2026-04-02 02:32:18
99.8,347,55.9,mixed,local_psutil,2026-04-02 02:32:19
99.9,349,55.9,mixed,local_psutil,2026-04-02 02:32:20
100.0,349,55.9,mixed,local_psutil,2026-04-02 02:32:21
99.9,347,55.8,mixed,local_psutil,2026-04-02 02:32:22
100.0,347,55.9,mixed,local_psutil,2026-04-02 02:32:23
100.0,347,55.9,mixed,local_psutil,2026-04-02 02:32:24
100.0,349,55.9,mixed,local_psutil,2026-04-02 02:32:25
100.0,349,55.9,mixed,local_psutil,2026-04-02 02:32:26
100.0,347,55.9,mixed,local_psutil,2026-04-02 02:32:27
100.0,347,55.9,mixed,local_psutil,2026-04-02 02:32:28
99.9,347,55.9,mixed,local_psutil,2026-04-02 02:32:29
99.8,347,56.0,mixed,local_psutil,2026-04-02 02:32:30
100.0,349,56.0,mixed,local_psutil,2026-04-02 02:32:31
99.9,347,56.1,mixed,local_psutil,2026-04-02 02:32:32
100.0,347,56.2,mixed,local_psutil,2026-04-02 02:32:33
100.0,349,56.2,mixed,local_psutil,2026-04-02 02:32:34
100.0,347,56.2,mixed,local_psutil,2026-04-02 02:32:35
100.0,349,56.2,mixed,local_psutil,2026-04-02 02:32:36
99.8,347,56.2,mixed,local_psutil,2026-04-02 02:32:37
100.0,347,56.2,mixed,local_psutil,2026-04-02 02:32:38
99.7,349,56.2,mixed,local_psutil,2026-04-02 02:32:39
100.0,347,56.2,mixed,local_psutil,2026-04-02 02:32:40
100.0,349,56.3,mixed,local_psutil,2026-04-02 02:32:41
100.0,347,56.3,mixed,local_psutil,2026-04-02 02:32:42
100.0,347,56.3,mixed,local_psutil,2026-04-02 02:32:43
100.0,347,56.3,mixed,local_psutil,2026-04-02 02:32:44
100.0,347,56.4,mixed,local_psutil,2026-04-02 02:32:45
99.9,351,56.5,mixed,local_psutil,2026-04-02 02:32:46
100.0,347,56.5,mixed,local_psutil,2026-04-02 02:32:47
99.9,347,56.5,mixed,local_psutil,2026-04-02 02:32:48
100.0,347,56.5,mixed,local_psutil,2026-04-02 02:32:49
100.0,347,56.3,mixed,local_psutil,2026-04-02 02:32:50
100.0,351,56.3,mixed,local_psutil,2026-04-02 02:32:51
100.0,347,56.3,mixed,local_psutil,2026-04-02 02:32:52
100.0,347,56.3,mixed,local_psutil,2026-04-02 02:32:53
100.0,347,56.2,mixed,local_psutil,2026-04-02 02:32:54
100.0,347,56.2,mixed,local_psutil,2026-04-02 02:32:55
100.0,349,56.2,mixed,local_psutil,2026-04-02 02:32:56
100.0,347,56.2,mixed,local_psutil,2026-04-02 02:32:57
100.0,347,56.2,mixed,local_psutil,2026-04-02 02:32:58
100.0,347,56.2,mixed,local_psutil,2026-04-02 02:32:59
100.0,347,56.3,mixed,local_psutil,2026-04-02 02:33:00
100.0,349,56.4,mixed,local_psutil,2026-04-02 02:33:01
99.9,349,56.6,mixed,local_psutil,2026-04-02 02:33:02
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:03
100.0,347,56.5,mixed,local_psutil,2026-04-02 02:33:04
99.9,347,56.6,mixed,local_psutil,2026-04-02 02:33:05
100.0,350,56.6,mixed,local_psutil,2026-04-02 02:33:06
100.0,349,56.5,mixed,local_psutil,2026-04-02 02:33:07
100.0,347,56.5,mixed,local_psutil,2026-04-02 02:33:08
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:09
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:10
99.9,349,56.5,mixed,local_psutil,2026-04-02 02:33:11
99.9,347,56.6,mixed,local_psutil,2026-04-02 02:33:12
100.0,347,56.5,mixed,local_psutil,2026-04-02 02:33:13
99.8,347,56.6,mixed,local_psutil,2026-04-02 02:33:14
99.9,347,56.6,mixed,local_psutil,2026-04-02 02:33:15
100.0,349,56.6,mixed,local_psutil,2026-04-02 02:33:16
99.9,347,56.6,mixed,local_psutil,2026-04-02 02:33:17
100.0,347,56.7,mixed,local_psutil,2026-04-02 02:33:18
100.0,349,56.7,mixed,local_psutil,2026-04-02 02:33:19
99.9,347,56.7,mixed,local_psutil,2026-04-02 02:33:20
100.0,349,56.7,mixed,local_psutil,2026-04-02 02:33:21
100.0,347,56.7,mixed,local_psutil,2026-04-02 02:33:22
100.0,347,56.8,mixed,local_psutil,2026-04-02 02:33:23
100.0,349,56.8,mixed,local_psutil,2026-04-02 02:33:24
100.0,347,56.9,mixed,local_psutil,2026-04-02 02:33:25
99.9,349,56.7,mixed,local_psutil,2026-04-02 02:33:26
100.0,347,56.7,mixed,local_psutil,2026-04-02 02:33:27
100.0,347,56.7,mixed,local_psutil,2026-04-02 02:33:28
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:29
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:30
100.0,349,56.8,mixed,local_psutil,2026-04-02 02:33:31
100.0,349,56.8,mixed,local_psutil,2026-04-02 02:33:32
100.0,347,56.8,mixed,local_psutil,2026-04-02 02:33:33
99.9,347,56.5,mixed,local_psutil,2026-04-02 02:33:34
100.0,347,56.5,mixed,local_psutil,2026-04-02 02:33:35
99.9,349,56.5,mixed,local_psutil,2026-04-02 02:33:36
100.0,349,56.5,mixed,local_psutil,2026-04-02 02:33:37
100.0,347,56.5,mixed,local_psutil,2026-04-02 02:33:38
100.0,347,56.5,mixed,local_psutil,2026-04-02 02:33:39
99.7,347,56.5,mixed,local_psutil,2026-04-02 02:33:40
100.0,349,56.6,mixed,local_psutil,2026-04-02 02:33:41
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:42
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:43
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:44
100.0,349,56.7,mixed,local_psutil,2026-04-02 02:33:45
100.0,349,56.6,mixed,local_psutil,2026-04-02 02:33:46
99.9,347,56.6,mixed,local_psutil,2026-04-02 02:33:47
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:48
100.0,347,56.5,mixed,local_psutil,2026-04-02 02:33:49
100.0,349,56.5,mixed,local_psutil,2026-04-02 02:33:50
100.0,349,56.6,mixed,local_psutil,2026-04-02 02:33:51
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:52
99.8,347,56.6,mixed,local_psutil,2026-04-02 02:33:53
100.0,347,56.6,mixed,local_psutil,2026-04-02 02:33:54
99.9,347,56.6,mixed,local_psutil,2026-04-02 02:33:55
100.0,349,56.6,mixed,local_psutil,2026-04-02 02:33:56
100.0,347,56.7,mixed,local_psutil,2026-04-02 02:33:57
100.0,347,56.7,mixed,local_psutil,2026-04-02 02:33:58
99.9,348,56.7,mixed,local_psutil,2026-04-02 02:33:59
100.0,349,56.8,mixed,local_psutil,2026-04-02 02:34:00
100.0,349,56.9,mixed,local_psutil,2026-04-02 02:34:01
99.9,347,56.9,mixed,local_psutil,2026-04-02 02:34:02
100.0,347,56.9,mixed,local_psutil,2026-04-02 02:34:03
100.0,347,57.0,mixed,local_psutil,2026-04-02 02:34:04
100.0,349,57.0,mixed,local_psutil,2026-04-02 02:34:05
100.0,349,56.9,mixed,local_psutil,2026-04-02 02:34:06
100.0,347,56.9,mixed,local_psutil,2026-04-02 02:34:07
99.9,347,56.9,mixed,local_psutil,2026-04-02 02:34:08
100.0,347,57.0,mixed,local_psutil,2026-04-02 02:34:09
100.0,347,57.0,mixed,local_psutil,2026-04-02 02:34:10
99.9,349,57.0,mixed,local_psutil,2026-04-02 02:34:11
99.7,347,57.0,mixed,local_psutil,2026-04-02 02:34:12
100.0,347,57.1,mixed,local_psutil,2026-04-02 02:34:13
100.0,347,57.1,mixed,local_psutil,2026-04-02 02:34:14
99.9,347,57.1,mixed,local_psutil,2026-04-02 02:34:15
100.0,351,57.1,mixed,local_psutil,2026-04-02 02:34:16
100.0,347,57.1,mixed,local_psutil,2026-04-02 02:34:17
100.0,347,57.1,mixed,local_psutil,2026-04-02 02:34:18
99.9,347,57.2,mixed,local_psutil,2026-04-02 02:34:19
100.0,347,57.2,mixed,local_psutil,2026-04-02 02:34:20
100.0,351,57.2,mixed,local_psutil,2026-04-02 02:34:21
100.0,347,57.3,mixed,local_psutil,2026-04-02 02:34:22
99.8,347,57.3,mixed,local_psutil,2026-04-02 02:34:23
100.0,347,57.3,mixed,local_psutil,2026-04-02 02:34:24
100.0,347,57.3,mixed,local_psutil,2026-04-02 02:34:25
100.0,349,57.3,mixed,local_psutil,2026-04-02 02:34:26
100.0,347,57.3,mixed,local_psutil,2026-04-02 02:34:27
100.0,347,57.3,mixed,local_psutil,2026-04-02 02:34:28
99.9,347,57.3,mixed,local_psutil,2026-04-02 02:34:29
99.0,347,57.5,mixed,local_psutil,2026-04-02 02:34:30
100.0,351,57.5,mixed,local_psutil,2026-04-02 02:34:31
99.8,347,57.6,mixed,local_psutil,2026-04-02 02:34:32
99.8,347,57.5,mixed,local_psutil,2026-04-02 02:34:33
99.9,347,57.4,mixed,local_psutil,2026-04-02 02:34:34
100.0,347,57.5,mixed,local_psutil,2026-04-02 02:34:35
100.0,351,57.5,mixed,local_psutil,2026-04-02 02:34:36
99.5,347,57.5,mixed,local_psutil,2026-04-02 02:34:37
100.0,346,57.5,mixed,local_psutil,2026-04-02 02:34:38
100.0,346,57.5,mixed,local_psutil,2026-04-02 02:34:39
100.0,346,57.5,mixed,local_psutil,2026-04-02 02:34:40
100.0,348,57.5,mixed,local_psutil,2026-04-02 02:34:41
99.9,347,57.6,mixed,local_psutil,2026-04-02 02:34:42
100.0,349,57.6,mixed,local_psutil,2026-04-02 02:34:43
99.9,347,57.7,mixed,local_psutil,2026-04-02 02:34:44
100.0,347,57.7,mixed,local_psutil,2026-04-02 02:34:45
100.0,349,57.7,mixed,local_psutil,2026-04-02 02:34:46
100.0,347,57.5,mixed,local_psutil,2026-04-02 02:34:47
100.0,349,57.6,mixed,local_psutil,2026-04-02 02:34:48
99.8,347,57.5,mixed,local_psutil,2026-04-02 02:34:49
100.0,348,57.6,mixed,local_psutil,2026-04-02 02:34:50
100.0,349,57.4,mixed,local_psutil,2026-04-02 02:34:51
100.0,347,57.4,mixed,local_psutil,2026-04-02 02:34:52
100.0,347,57.5,mixed,local_psutil,2026-04-02 02:34:53
100.0,347,57.5,mixed,local_psutil,2026-04-02 02:34:54
100.0,347,57.5,mixed,local_psutil,2026-04-02 02:34:55
99.7,349,57.6,mixed,local_psutil,2026-04-02 02:34:56
99.7,349,57.8,mixed,local_psutil,2026-04-02 02:34:57
100.0,347,57.8,mixed,local_psutil,2026-04-02 02:34:58
100.0,347,57.9,mixed,local_psutil,2026-04-02 02:34:59
100.0,347,58.0,mixed,local_psutil,2026-04-02 02:35:00
99.9,349,57.9,mixed,local_psutil,2026-04-02 02:35:01
99.8,349,57.9,mixed,local_psutil,2026-04-02 02:35:02
99.9,347,57.8,mixed,local_psutil,2026-04-02 02:35:03
100.0,347,57.9,mixed,local_psutil,2026-04-02 02:35:04
99.9,347,57.9,mixed,local_psutil,2026-04-02 02:35:05
100.0,349,57.9,mixed,local_psutil,2026-04-02 02:35:06
100.0,347,57.9,mixed,local_psutil,2026-04-02 02:35:07
99.9,347,57.9,mixed,local_psutil,2026-04-02 02:35:08
99.8,347,57.9,mixed,local_psutil,2026-04-02 02:35:09
98.6,348,58.0,mixed,local_psutil,2026-04-02 02:35:10
100.0,348,58.0,mixed,local_psutil,2026-04-02 02:35:11
100.0,346,58.3,mixed,local_psutil,2026-04-02 02:35:12
100.0,346,58.4,mixed,local_psutil,2026-04-02 02:35:14
100.0,346,58.4,mixed,local_psutil,2026-04-02 02:35:15
100.0,348,58.4,mixed,local_psutil,2026-04-02 02:35:16
99.9,348,58.4,mixed,local_psutil,2026-04-02 02:35:17
100.0,346,58.3,mixed,local_psutil,2026-04-02 02:35:18
100.0,346,58.3,mixed,local_psutil,2026-04-02 02:35:19
99.9,346,58.3,mixed,local_psutil,2026-04-02 02:35:20
100.0,347,58.3,mixed,local_psutil,2026-04-02 02:35:21
99.8,348,58.3,mixed,local_psutil,2026-04-02 02:35:22
100.0,346,58.3,mixed,local_psutil,2026-04-02 02:35:23
99.9,346,58.3,mixed,local_psutil,2026-04-02 02:35:24
100.0,346,58.3,mixed,local_psutil,2026-04-02 02:35:25
100.0,349,58.4,mixed,local_psutil,2026-04-02 02:35:26
100.0,350,58.4,mixed,local_psutil,2026-04-02 02:35:27
100.0,346,58.4,mixed,local_psutil,2026-04-02 02:35:28
100.0,346,58.4,mixed,local_psutil,2026-04-02 02:35:29
100.0,346,58.5,mixed,local_psutil,2026-04-02 02:35:30
100.0,349,58.5,mixed,local_psutil,2026-04-02 02:35:31
99.9,350,58.5,mixed,local_psutil,2026-04-02 02:35:32
100.0,346,58.5,mixed,local_psutil,2026-04-02 02:35:33
100.0,346,58.5,mixed,local_psutil,2026-04-02 02:35:34
100.0,346,58.5,mixed,local_psutil,2026-04-02 02:35:35
100.0,346,58.5,mixed,local_psutil,2026-04-02 02:35:36
100.0,348,58.5,mixed,local_psutil,2026-04-02 02:35:37
100.0,346,58.5,mixed,local_psutil,2026-04-02 02:35:38
100.0,346,58.5,mixed,local_psutil,2026-04-02 02:35:39
99.9,346,58.6,mixed,local_psutil,2026-04-02 02:35:40
99.9,350,58.7,mixed,local_psutil,2026-04-02 02:35:41
99.4,349,58.8,mixed,local_psutil,2026-04-02 02:35:42
100.0,346,58.7,mixed,local_psutil,2026-04-02 02:35:43
100.0,344,58.4,mixed,local_psutil,2026-04-02 02:35:44
100.0,344,58.4,mixed,local_psutil,2026-04-02 02:35:45
100.0,348,58.5,mixed,local_psutil,2026-04-02 02:35:46
99.9,346,58.5,mixed,local_psutil,2026-04-02 02:35:47
100.0,344,58.5,mixed,local_psutil,2026-04-02 02:35:48
100.0,344,58.5,mixed,local_psutil,2026-04-02 02:35:49
99.9,344,58.5,mixed,local_psutil,2026-04-02 02:35:50
100.0,346,58.6,mixed,local_psutil,2026-04-02 02:35:51
100.0,346,58.6,mixed,local_psutil,2026-04-02 02:35:52
99.3,351,80.0,normal,local_psutil,2026-04-02 02:27:32
100.0,349,74.6,normal,local_psutil,2026-04-02 02:27:33
100.0,349,77.0,normal,local_psutil,2026-04-02 02:27:34
100.0,349,77.3,normal,local_psutil,2026-04-02 02:27:35
100.0,350,76.0,normal,local_psutil,2026-04-02 02:27:36
100.0,351,80.8,normal,local_psutil,2026-04-02 02:27:37
99.9,349,83.1,normal,local_psutil,2026-04-02 02:27:38
99.8,349,76.8,normal,local_psutil,2026-04-02 02:27:39
99.9,351,83.0,normal,local_psutil,2026-04-02 02:27:40
99.8,351,81.3,normal,local_psutil,2026-04-02 02:27:41
99.8,351,80.2,normal,local_psutil,2026-04-02 02:27:42
100.0,349,83.1,normal,local_psutil,2026-04-02 02:27:43
100.0,350,81.2,normal,local_psutil,2026-04-02 02:27:44
100.0,351,83.5,normal,local_psutil,2026-04-02 02:27:45
100.0,351,74.3,normal,local_psutil,2026-04-02 02:27:46
100.0,351,73.2,normal,local_psutil,2026-04-02 02:27:47
99.7,349,76.2,normal,local_psutil,2026-04-02 02:27:48
100.0,349,75.6,normal,local_psutil,2026-04-02 02:27:49
100.0,351,80.4,normal,local_psutil,2026-04-02 02:27:50
100.0,351,83.0,normal,local_psutil,2026-04-02 02:27:51
100.0,351,74.6,normal,local_psutil,2026-04-02 02:27:52
100.0,349,78.8,normal,local_psutil,2026-04-02 02:27:53
100.0,349,75.6,normal,local_psutil,2026-04-02 02:27:54
100.0,349,79.0,normal,local_psutil,2026-04-02 02:27:55
100.0,351,82.6,normal,local_psutil,2026-04-02 02:27:56
100.0,351,81.8,normal,local_psutil,2026-04-02 02:27:57
99.9,349,80.7,normal,local_psutil,2026-04-02 02:27:58
99.8,349,82.7,normal,local_psutil,2026-04-02 02:27:59
100.0,349,74.2,normal,local_psutil,2026-04-02 02:28:00
99.7,351,82.5,normal,local_psutil,2026-04-02 02:28:01
99.8,351,69.6,normal,local_psutil,2026-04-02 02:28:02
100.0,349,79.0,normal,local_psutil,2026-04-02 02:28:03
100.0,349,81.3,normal,local_psutil,2026-04-02 02:28:04
99.9,349,76.3,normal,local_psutil,2026-04-02 02:28:05
99.9,351,82.2,normal,local_psutil,2026-04-02 02:28:06
100.0,351,74.9,normal,local_psutil,2026-04-02 02:28:07
99.8,349,82.2,normal,local_psutil,2026-04-02 02:28:08
99.8,349,81.0,normal,local_psutil,2026-04-02 02:28:09
99.7,349,81.8,normal,local_psutil,2026-04-02 02:28:10
99.6,352,81.9,normal,local_psutil,2026-04-02 02:28:11
98.9,351,78.2,normal,local_psutil,2026-04-02 02:28:12
100.0,349,81.8,normal,local_psutil,2026-04-02 02:28:13
99.9,349,82.1,normal,local_psutil,2026-04-02 02:28:14
99.4,349,82.1,normal,local_psutil,2026-04-02 02:28:15
100.0,353,82.2,normal,local_psutil,2026-04-02 02:28:16
100.0,351,76.5,normal,local_psutil,2026-04-02 02:28:17
99.9,349,82.2,normal,local_psutil,2026-04-02 02:28:18
99.9,349,76.8,normal,local_psutil,2026-04-02 02:28:19
99.9,349,78.3,normal,local_psutil,2026-04-02 02:28:20
100.0,351,79.7,normal,local_psutil,2026-04-02 02:28:21
100.0,351,80.8,normal,local_psutil,2026-04-02 02:28:22
100.0,349,81.8,normal,local_psutil,2026-04-02 02:28:23
99.9,351,83.0,normal,local_psutil,2026-04-02 02:28:24
100.0,349,82.9,normal,local_psutil,2026-04-02 02:28:25
100.0,351,75.9,normal,local_psutil,2026-04-02 02:28:26
100.0,351,81.1,normal,local_psutil,2026-04-02 02:28:27
100.0,349,79.3,normal,local_psutil,2026-04-02 02:28:28
99.9,351,82.0,normal,local_psutil,2026-04-02 02:28:29
100.0,349,74.5,normal,local_psutil,2026-04-02 02:28:30
100.0,351,77.9,normal,local_psutil,2026-04-02 02:28:31
99.8,351,81.5,normal,local_psutil,2026-04-02 02:28:32
100.0,349,81.7,normal,local_psutil,2026-04-02 02:28:33
100.0,349,76.0,normal,local_psutil,2026-04-02 02:28:34
100.0,350,71.7,normal,local_psutil,2026-04-02 02:28:35
99.9,351,74.9,normal,local_psutil,2026-04-02 02:28:36
99.9,351,65.8,normal,local_psutil,2026-04-02 02:28:37
100.0,350,70.4,normal,local_psutil,2026-04-02 02:28:38
100.0,348,70.4,normal,local_psutil,2026-04-02 02:28:39
100.0,348,77.2,normal,local_psutil,2026-04-02 02:28:40
100.0,350,77.1,normal,local_psutil,2026-04-02 02:28:41
100.0,350,76.0,normal,local_psutil,2026-04-02 02:28:42
99.9,350,77.3,normal,local_psutil,2026-04-02 02:28:43
100.0,348,77.2,normal,local_psutil,2026-04-02 02:28:44
100.0,348,73.7,normal,local_psutil,2026-04-02 02:28:45
99.9,350,72.2,normal,local_psutil,2026-04-02 02:28:46
100.0,350,76.8,normal,local_psutil,2026-04-02 02:28:47
100.0,348,76.7,normal,local_psutil,2026-04-02 02:28:48
100.0,348,73.3,normal,local_psutil,2026-04-02 02:28:49
99.9,348,70.6,normal,local_psutil,2026-04-02 02:28:50
100.0,350,73.7,normal,local_psutil,2026-04-02 02:28:51
100.0,348,71.4,normal,local_psutil,2026-04-02 02:28:52
100.0,348,76.0,normal,local_psutil,2026-04-02 02:28:53
99.9,348,71.2,normal,local_psutil,2026-04-02 02:28:54
100.0,350,71.3,normal,local_psutil,2026-04-02 02:28:55
100.0,350,74.6,normal,local_psutil,2026-04-02 02:28:56
100.0,350,57.0,normal,local_psutil,2026-04-02 02:28:57
99.6,348,70.0,normal,local_psutil,2026-04-02 02:28:58
100.0,348,68.0,normal,local_psutil,2026-04-02 02:28:59
100.0,350,62.1,normal,local_psutil,2026-04-02 02:29:00
100.0,350,70.6,normal,local_psutil,2026-04-02 02:29:01
100.0,350,70.4,normal,local_psutil,2026-04-02 02:29:02
100.0,348,70.3,normal,local_psutil,2026-04-02 02:29:03
100.0,348,72.3,normal,local_psutil,2026-04-02 02:29:04
100.0,348,72.3,normal,local_psutil,2026-04-02 02:29:05
100.0,350,72.3,normal,local_psutil,2026-04-02 02:29:06
100.0,350,72.4,normal,local_psutil,2026-04-02 02:29:07
99.9,350,72.4,normal,local_psutil,2026-04-02 02:29:08
100.0,348,72.4,normal,local_psutil,2026-04-02 02:29:09
100.0,348,72.4,normal,local_psutil,2026-04-02 02:29:10
100.0,349,72.4,normal,local_psutil,2026-04-02 02:29:11
99.9,347,69.2,normal,local_psutil,2026-04-02 02:29:12
100.0,349,64.0,normal,local_psutil,2026-04-02 02:29:13
