cpu_percent,process_count,ram_percent,scenario,source_tag,timestamp,cpu_percent_lag1,cpu_percent_lag2,cpu_percent_delta1,cpu_percent_roll_mean_3,cpu_percent_roll_std_3,cpu_percent_roll_mean_5,cpu_percent_roll_std_5,ram_percent_lag1,ram_percent_lag2,ram_percent_delta1,ram_percent_roll_mean_3,ram_percent_roll_std_3,ram_percent_roll_mean_5,ram_percent_roll_std_5,process_count_lag1,process_count_lag2,process_count_delta1,process_count_roll_mean_3,process_count_roll_std_3,process_count_roll_mean_5,process_count_roll_std_5,spike
100.0,349,70.0,cpu_stress,local_psutil,2026-04-02 02:28:34,100.0,100.0,0.0,100.0,0.0,99.96,0.08944271909654157,81.8,81.7,-11.799999999999997,77.83333333333334,6.784049921200067,78.62,4.989188310737285,349.0,349.0,0.0,349.0,0.0,349.4,0.8944271909995211,1
99.9,349,69.5,cpu_stress,local_psutil,2026-04-02 02:28:35,100.0,100.0,-0.09999999999999432,99.96666666666665,0.05773502688686801,99.94,0.08944271909654415,70.0,81.8,-0.5,73.76666666666667,6.96156112760169,76.8,6.445541094430899,349.0,349.0,0.0,349.0,0.0,349.4,0.8944271909995211,1
100.0,351,64.0,cpu_stress,local_psutil,2026-04-02 02:28:36,99.9,100.0,0.09999999999999432,99.96666666666665,0.05773502688686801,99.97999999999999,0.044721359543081145,69.5,70.0,-5.5,67.83333333333334,3.3291640592400116,73.4,7.977781646547948,349.0,349.0,2.0,349.6666666666667,1.1547005383781295,349.4,0.8944271909995211,1
99.9,348,66.3,cpu_stress,local_psutil,2026-04-02 02:28:37,100.0,99.9,-0.09999999999999432,99.93333333333334,0.05773502688686801,99.96,0.05477225574487806,64.0,69.5,2.299999999999997,66.60000000000001,2.7622454633870204,70.32000000000001,6.867823527144324,351.0,349.0,-3.0,349.3333333333333,1.5275252316510892,349.2,1.0954451150100093,1
100.0,350,69.4,cpu_stress,local_psutil,2026-04-02 02:28:38,99.9,100.0,0.09999999999999432,99.96666666666668,0.05773502688686801,99.96,0.05477225574487806,66.3,64.0,3.1000000000000085,66.56666666666668,2.709858544894092,67.84,2.596728711282141,348.0,351.0,2.0,349.6666666666667,1.5275252316510892,349.4,1.1401754250988299,1
100.0,348,77.0,cpu_stress,local_psutil,2026-04-02 02:28:39,100.0,99.9,0.0,99.96666666666668,0.05773502688686801,99.96,0.05477225574487806,69.4,66.3,7.599999999999994,70.90000000000002,5.505451843400494,69.24,4.909480624261295,350.0,348.0,-2.0,348.6666666666667,1.1547005383781295,349.2,1.3038404810402597,1
100.0,348,77.2,cpu_stress,local_psutil,2026-04-02 02:28:40,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.044721359543081145,77.0,69.4,0.20000000000000284,74.53333333333335,4.446721638840797,70.78,6.079638147126616,348.0,350.0,0.0,348.6666666666667,1.1547005383781295,349.0,1.4142135623728465,1
100.0,350,77.0,cpu_stress,local_psutil,2026-04-02 02:28:41,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.044721359543081145,77.2,77.0,-0.20000000000000284,77.06666666666668,0.11547005384438837,73.38,5.166430102110861,348.0,348.0,2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
99.9,348,77.5,cpu_stress,local_psutil,2026-04-02 02:28:42,100.0,100.0,-0.09999999999999432,99.96666666666665,0.05773502688686801,99.98,0.044721359543081145,77.0,77.2,0.5,77.23333333333335,0.2516611478452975,75.62,3.483102065687617,350.0,348.0,-2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,350,77.4,cpu_stress,local_psutil,2026-04-02 02:28:43,99.9,100.0,0.09999999999999432,99.96666666666665,0.05773502688686801,99.97999999999999,0.044721359543081145,77.5,77.0,-0.09999999999999432,77.30000000000001,0.26457513110924596,77.22,0.22803508501426023,348.0,350.0,2.0,349.3333333333333,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,74.6,cpu_stress,local_psutil,2026-04-02 02:28:44,100.0,99.9,0.0,99.96666666666665,0.05773502688686801,99.97999999999999,0.044721359543081145,77.4,77.5,-2.8000000000000114,76.50000000000001,1.6462077633159065,76.74000000000001,1.211610498467816,350.0,348.0,-2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
99.9,348,77.1,cpu_stress,local_psutil,2026-04-02 02:28:45,100.0,100.0,-0.09999999999999432,99.96666666666668,0.05773502688686801,99.96,0.05477225574487806,74.6,77.4,2.5,76.36666666666667,1.5373136743472045,76.72,1.2029131306945757,348.0,350.0,0.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,350,77.0,cpu_stress,local_psutil,2026-04-02 02:28:46,99.9,100.0,0.09999999999999432,99.96666666666668,0.05773502688686801,99.96,0.05477225574487806,77.1,74.6,-0.09999999999999432,76.23333333333333,1.4153915830380321,76.72,1.2029131306945757,348.0,348.0,2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,73.1,cpu_stress,local_psutil,2026-04-02 02:28:47,100.0,99.9,0.0,99.96666666666668,0.05773502688686801,99.97999999999999,0.044721359543081145,77.0,77.1,-3.9000000000000057,75.73333333333333,2.281081614790435,75.84,1.8981570008820063,350.0,348.0,-2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,74.9,cpu_stress,local_psutil,2026-04-02 02:28:48,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.044721359543081145,73.1,77.0,1.8000000000000114,75.00000000000001,1.9519221295947358,75.34,1.7038192392379337,348.0,350.0,0.0,348.6666666666667,1.1547005383781295,348.4,0.8944271909995211,1
99.9,348,76.1,cpu_stress,local_psutil,2026-04-02 02:28:49,100.0,100.0,-0.09999999999999432,99.96666666666665,0.05773502688686801,99.96000000000001,0.05477225574487806,74.9,73.1,1.1999999999999886,74.7,1.5099668870546965,75.64000000000001,1.672722332007719,348.0,348.0,0.0,348.0,0.0,348.4,0.8944271909995211,1
100.0,348,63.8,cpu_stress,local_psutil,2026-04-02 02:28:50,99.9,100.0,0.09999999999999432,99.96666666666665,0.05773502688686801,99.97999999999999,0.044721359543081145,76.1,74.9,-12.299999999999997,71.60000000000001,6.781592733274527,72.97999999999999,5.335447497632905,348.0,348.0,0.0,348.0,0.0,348.4,0.8944271909995211,1
100.0,350,75.8,cpu_stress,local_psutil,2026-04-02 02:28:51,100.0,99.9,0.0,99.96666666666665,0.05773502688686801,99.97999999999999,0.044721359543081145,63.8,76.1,12.0,71.9,7.01640933811603,72.74,5.132543229238037,348.0,348.0,2.0,348.6666666666667,1.1547005383781295,348.4,0.8944271909995211,1
100.0,348,76.0,cpu_stress,local_psutil,2026-04-02 02:28:52,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.044721359543081145,75.8,63.8,0.20000000000000284,71.86666666666667,6.986653944008904,73.32000000000001,5.342939265984339,350.0,348.0,-2.0,348.6666666666667,1.1547005383781295,348.4,0.8944271909995211,1
99.9,348,68.6,cpu_stress,local_psutil,2026-04-02 02:28:53,100.0,100.0,-0.09999999999999432,99.96666666666668,0.05773502688686801,99.96,0.05477225574487806,76.0,75.8,-7.400000000000006,73.46666666666667,4.215843134336838,72.05999999999999,5.613198731560923,348.0,350.0,0.0,348.6666666666667,1.1547005383781295,348.4,0.8944271909995211,1
100.0,350,72.3,cpu_stress,local_psutil,2026-04-02 02:28:54,99.9,100.0,0.09999999999999432,99.96666666666668,0.05773502688686801,99.97999999999999,0.044721359543081145,68.6,76.0,3.700000000000003,72.30000000000001,3.7000000000002418,71.29999999999998,5.169139193327752,348.0,348.0,2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,74.1,cpu_stress,local_psutil,2026-04-02 02:28:55,100.0,99.9,0.0,99.96666666666668,0.05773502688686801,99.97999999999999,0.044721359543081145,72.3,68.6,1.7999999999999972,71.66666666666667,2.8041635710734027,73.36,3.051720826025416,350.0,348.0,-2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,350,75.9,cpu_stress,local_psutil,2026-04-02 02:28:56,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.044721359543081145,74.1,72.3,1.8000000000000114,74.10000000000001,1.8000000000004812,73.38,3.07197005193691,348.0,350.0,2.0,349.3333333333333,1.1547005383781295,348.8,1.0954451150100093,1
99.6,348,70.0,cpu_stress,local_psutil,2026-04-02 02:28:57,100.0,100.0,-0.4000000000000057,99.86666666666666,0.23094010766782871,99.9,0.17320508075511612,75.9,74.1,-5.900000000000006,73.33333333333333,3.023794525647383,72.17999999999999,2.9626002092751422,350.0,348.0,-2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,70.0,cpu_stress,local_psutil,2026-04-02 02:28:58,99.6,100.0,0.4000000000000057,99.86666666666666,0.23094010766782871,99.92,0.1788854381982656,70.0,75.9,0.0,71.96666666666668,3.4063665882190572,72.46,2.58127875286594,348.0,350.0,0.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,350,62.5,cpu_stress,local_psutil,2026-04-02 02:28:59,100.0,99.6,0.0,99.86666666666666,0.23094010766782871,99.92,0.1788854381982656,70.0,70.0,-7.5,67.5,4.330127018922425,70.5,5.162848051221044,348.0,348.0,2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,67.7,cpu_stress,local_psutil,2026-04-02 02:29:00,100.0,100.0,0.0,100.0,0.0,99.92,0.1788854381982656,62.5,70.0,5.200000000000003,66.73333333333333,3.8423083339752138,69.22,4.829803308624152,350.0,348.0,-2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,350,70.4,cpu_stress,local_psutil,2026-04-02 02:29:01,100.0,100.0,0.0,100.0,0.0,99.92,0.1788854381982656,67.7,62.5,2.700000000000003,66.86666666666669,4.015387071421058,68.12,3.317679912227319,348.0,350.0,2.0,349.3333333333333,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,62.4,cpu_stress,local_psutil,2026-04-02 02:29:02,100.0,100.0,0.0,100.0,0.0,100.0,0.0,70.4,67.7,-8.000000000000007,66.83333333333334,4.069807530256854,66.6,3.926194085879668,350.0,348.0,-2.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,58.2,cpu_stress,local_psutil,2026-04-02 02:29:03,100.0,100.0,0.0,100.0,0.0,100.0,0.0,62.4,70.4,-4.199999999999996,63.66666666666668,6.197849089267631,64.24000000000001,4.816949241999151,348.0,350.0,0.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,72.3,cpu_stress,local_psutil,2026-04-02 02:29:04,100.0,100.0,0.0,100.0,0.0,100.0,0.0,58.2,62.4,14.099999999999994,64.30000000000001,7.239475119095455,66.2,5.82108237357937,348.0,348.0,0.0,348.0,0.0,348.4,0.8944271909995211,1
100.0,348,72.3,cpu_stress,local_psutil,2026-04-02 02:29:05,100.0,100.0,0.0,100.0,0.0,100.0,0.0,72.3,58.2,0.0,67.60000000000001,8.140638795573839,67.11999999999999,6.447247474697752,348.0,348.0,0.0,348.0,0.0,348.4,0.8944271909995211,1
100.0,350,72.4,cpu_stress,local_psutil,2026-04-02 02:29:06,100.0,100.0,0.0,100.0,0.0,100.0,0.0,72.3,72.3,0.10000000000000853,72.33333333333336,0.05773502693248259,67.52000000000001,6.756256359848746,348.0,348.0,2.0,348.6666666666667,1.1547005383781295,348.4,0.8944271909995211,1
99.9,350,72.4,cpu_stress,local_psutil,2026-04-02 02:29:07,100.0,100.0,-0.09999999999999432,99.96666666666668,0.05773502688686799,99.97999999999999,0.04472135954307942,72.4,72.3,0.0,72.36666666666667,0.05773502693246311,69.52000000000001,6.32826990574809,350.0,348.0,0.0,349.3333333333333,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,72.4,cpu_stress,local_psutil,2026-04-02 02:29:08,99.9,100.0,0.09999999999999432,99.96666666666668,0.05773502688686799,99.97999999999999,0.04472135954307942,72.4,72.4,0.0,72.4,0.0,72.36,0.05477225572664086,350.0,350.0,-2.0,349.3333333333333,1.1547005383781295,348.8,1.0954451150100093,1
100.0,348,72.4,cpu_stress,local_psutil,2026-04-02 02:29:09,100.0,99.9,0.0,99.96666666666668,0.05773502688686799,99.97999999999999,0.04472135954307942,72.4,72.4,0.0,72.4,0.0,72.38,0.04472135952078594,348.0,350.0,0.0,348.6666666666667,1.1547005383781295,348.8,1.0954451150100093,1
100.0,347,72.4,cpu_stress,local_psutil,2026-04-02 02:29:10,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.04472135954307942,72.4,72.4,0.0,72.4,0.0,72.4,0.0,348.0,348.0,-1.0,347.6666666666667,0.5773502691874064,348.6,1.3416407864996132,1
99.9,350,64.4,cpu_stress,local_psutil,2026-04-02 02:29:11,100.0,100.0,-0.09999999999999432,99.96666666666665,0.05773502688686799,99.96000000000001,0.05477225574487665,72.4,72.4,-8.0,69.73333333333335,4.618802153517193,70.8,3.5777087639992615,347.0,348.0,3.0,348.3333333333333,1.5275252316511172,348.6,1.3416407864996132,1
100.0,349,71.5,cpu_stress,local_psutil,2026-04-02 02:29:12,99.9,100.0,0.09999999999999432,99.96666666666665,0.05773502688686799,99.97999999999999,0.04472135954307942,64.4,72.4,7.099999999999994,69.43333333333334,4.382160806421312,70.62,3.498856956206854,350.0,347.0,-1.0,348.6666666666667,1.5275252316511172,348.4,1.1401754250988376,1
99.8,347,66.2,cpu_stress,local_psutil,2026-04-02 02:29:13,100.0,99.9,-0.20000000000000284,99.89999999999999,0.09999999998147528,99.94,0.08944271909654329,71.5,64.4,-5.299999999999997,67.36666666666669,3.6909799963336485,69.38,3.796314001764983,349.0,350.0,-2.0,348.6666666666667,1.5275252316511172,348.2,1.3038404810402666,1
99.9,347,68.0,cpu_stress,local_psutil,2026-04-02 02:29:14,99.8,100.0,0.10000000000000853,99.90000000000002,0.09999999998147528,99.92,0.08366600264972408,66.2,71.5,1.7999999999999972,68.56666666666668,2.695057204093289,68.5,3.4117444218459094,347.0,349.0,0.0,347.6666666666667,1.1547005383781666,348.0,1.4142135623728527,1
100.0,347,64.3,cpu_stress,local_psutil,2026-04-02 02:29:15,99.9,99.8,0.09999999999999432,99.90000000000002,0.09999999998147528,99.92,0.08366600264972408,68.0,66.2,-3.700000000000003,66.16666666666669,1.8502252115175732,66.88,2.9944949490684265,347.0,347.0,0.0,347.0,0.0,348.0,1.4142135623728527,1
100.0,349,67.3,cpu_stress,local_psutil,2026-04-02 02:29:16,100.0,99.9,0.0,99.96666666666665,0.05773502688685672,99.94,0.08944271909654329,64.3,68.0,3.0,66.53333333333335,1.965536398374555,67.46000000000001,2.655748482066112,347.0,347.0,2.0,347.6666666666667,1.1547005383781666,347.8,1.0954451150100173,1
100.0,347,62.9,cpu_stress,local_psutil,2026-04-02 02:29:17,100.0,100.0,0.0,100.0,0.0,99.94,0.08944271909654329,67.3,64.3,-4.399999999999999,64.83333333333334,2.247962040012098,65.74,2.11494680784082,349.0,347.0,-2.0,347.6666666666667,1.1547005383781666,347.4,0.8944271909995309,1
99.8,347,65.5,cpu_stress,local_psutil,2026-04-02 02:29:18,100.0,100.0,-0.20000000000000284,99.93333333333334,0.11547005382188473,99.94,0.08944271909654329,62.9,67.3,2.6000000000000014,65.23333333333335,2.212088003072057,65.6,2.0999999999990573,347.0,349.0,0.0,347.6666666666667,1.1547005383781666,347.4,0.8944271909995309,1
99.9,347,68.2,cpu_stress,local_psutil,2026-04-02 02:29:19,99.8,100.0,0.10000000000000853,99.89999999999999,0.09999999998148831,99.94000000000001,0.08944271909654329,65.5,62.9,2.700000000000003,65.53333333333335,2.6501572280405017,65.64000000000001,2.158240023722118,347.0,347.0,0.0,347.0,0.0,347.4,0.8944271909995309,1
100.0,347,65.0,cpu_stress,local_psutil,2026-04-02 02:29:20,99.9,99.8,0.09999999999999432,99.89999999999999,0.09999999998148831,99.94000000000001,0.08944271909654329,68.2,65.5,-3.200000000000003,66.23333333333335,1.7214335111572738,65.78,2.0705071842415994,347.0,347.0,0.0,347.0,0.0,347.4,0.8944271909995309,1
99.9,351,59.8,cpu_stress,local_psutil,2026-04-02 02:29:21,100.0,99.9,-0.09999999999999432,99.93333333333334,0.05773502688687621,99.92,0.08366600264972408,65.0,68.2,-5.200000000000003,64.33333333333334,4.239496825489493,64.28,3.1363992092837556,347.0,347.0,4.0,348.3333333333333,2.3094010767579727,347.8,1.788854381999633,1
99.9,347,54.2,cpu_stress,local_psutil,2026-04-02 02:29:22,99.9,100.0,0.0,99.93333333333334,0.057735026886876206,99.9,0.07071067811430204,59.8,65.0,-5.599999999999994,59.66666666666668,5.401234426808004,62.540000000000006,5.565788353862857,351.0,347.0,-4.0,348.3333333333333,2.3094010767579727,347.8,1.788854381999633,1
100.0,347,54.2,cpu_stress,local_psutil,2026-04-02 02:29:23,99.9,99.9,0.09999999999999432,99.93333333333334,0.057735026886876206,99.94000000000001,0.054772255744876326,54.2,59.8,0.0,56.066666666666684,3.2331615074623783,60.279999999999994,6.308090043745011,347.0,351.0,0.0,348.3333333333333,2.3094010767579727,347.8,1.788854381999633,1
99.8,348,53.9,cpu_stress,local_psutil,2026-04-02 02:29:24,100.0,99.9,-0.20000000000000284,99.89999999999999,0.09999999998148061,99.92,0.08366600264972557,54.2,54.2,-0.30000000000000426,54.100000000000016,0.17320508076643937,57.42,4.90530325260267,347.0,347.0,1.0,347.3333333333333,0.5773502691874802,348.0,1.7320508075686711,1
99.9,348,53.8,cpu_stress,local_psutil,2026-04-02 02:29:25,99.8,100.0,0.10000000000000853,99.90000000000002,0.09999999998148061,99.9,0.07071067811430831,53.9,54.2,-0.10000000000000142,53.966666666666676,0.20816659995459647,55.18000000000001,2.588822125985843,348.0,347.0,0.0,347.6666666666667,0.5773502691874802,348.2,1.6431676725152808,1
100.0,352,53.7,cpu_stress,local_psutil,2026-04-02 02:29:26,99.9,99.8,0.09999999999999432,99.90000000000002,0.09999999998148061,99.92,0.08366600264972557,53.8,53.9,-0.09999999999999432,53.80000000000001,0.10000000001670001,53.96,0.23021728865053462,348.0,348.0,4.0,349.3333333333333,2.3094010767579727,348.4,2.0736441353326036,1
100.0,348,53.7,cpu_stress,local_psutil,2026-04-02 02:29:27,100.0,99.9,0.0,99.96666666666665,0.057735026886865944,99.94000000000001,0.08944271909653952,53.7,53.8,0.0,53.73333333333334,0.0577350269479462,53.86,0.20736441351780086,352.0,348.0,-4.0,349.3333333333333,2.3094010767579727,348.6,1.949358868961617,1
100.0,348,53.7,cpu_stress,local_psutil,2026-04-02 02:29:28,100.0,100.0,0.0,100.0,0.0,99.94000000000001,0.08944271909653952,53.7,53.7,0.0,53.7,0.0,53.760000000000005,0.08944271906398707,348.0,352.0,0.0,349.3333333333333,2.3094010767579727,348.8,1.7888543819996379,1
100.0,348,53.5,cpu_stress,local_psutil,2026-04-02 02:29:29,100.0,100.0,0.0,100.0,0.0,99.98,0.04472135954305757,53.7,53.7,-0.20000000000000284,53.63333333333335,0.11547005385246999,53.67999999999999,0.10954451147155839,348.0,348.0,0.0,348.0,0.0,348.8,1.7888543819996379,1
100.0,349,53.6,cpu_stress,local_psutil,2026-04-02 02:29:30,100.0,100.0,0.0,100.0,0.0,100.0,0.0,53.5,53.7,0.10000000000000142,53.600000000000016,0.10000000001681518,53.64000000000001,0.08944271906384534,348.0,348.0,1.0,348.3333333333333,0.5773502691874802,349.0,1.7320508075686762,1
100.0,350,53.6,cpu_stress,local_psutil,2026-04-02 02:29:32,100.0,100.0,0.0,100.0,0.0,100.0,0.0,53.6,53.5,0.0,53.56666666666667,0.057735026948123117,53.620000000000005,0.0836660026147394,349.0,348.0,1.0,349.0,0.9999999999987637,348.6,0.8944271909995211,1
100.0,348,53.5,cpu_stress,local_psutil,2026-04-02 02:29:33,100.0,100.0,0.0,100.0,0.0,100.0,0.0,53.6,53.6,-0.10000000000000142,53.56666666666667,0.057735026948123117,53.580000000000005,0.08366600261468568,350.0,349.0,-2.0,349.0,0.9999999999987637,348.6,0.8944271909995211,1
99.8,348,53.3,cpu_stress,local_psutil,2026-04-02 02:29:34,100.0,100.0,-0.20000000000000284,99.93333333333334,0.11547005382188935,99.96,0.0894427190965286,53.5,53.6,-0.20000000000000284,53.466666666666676,0.15275252317626237,53.5,0.12247448711263653,348.0,350.0,0.0,348.6666666666667,1.154700538378185,348.6,0.8944271909995211,1
100.0,348,53.2,cpu_stress,local_psutil,2026-04-02 02:29:35,99.8,100.0,0.20000000000000284,99.93333333333334,0.11547005382188935,99.96,0.0894427190965286,53.3,53.5,-0.09999999999999432,53.33333333333334,0.15275252317631663,53.44,0.1816590212279314,348.0,348.0,0.0,348.0,0.0,348.6,0.8944271909995211,1
99.9,349,53.3,cpu_stress,local_psutil,2026-04-02 02:29:36,100.0,99.8,-0.09999999999999432,99.89999999999999,0.09999999998149363,99.94,0.08944271909653476,53.2,53.3,0.09999999999999432,53.26666666666668,0.0577350269484667,53.379999999999995,0.16431676723170074,348.0,348.0,1.0,348.3333333333333,0.5773502691875172,348.6,0.8944271909995211,1
100.0,352,53.4,cpu_stress,local_psutil,2026-04-02 02:29:37,99.9,100.0,0.09999999999999432,99.96666666666665,0.05773502688687108,99.94,0.08944271909653476,53.3,53.2,0.10000000000000142,53.30000000000001,0.10000000001701059,53.339999999999996,0.11401754248126804,349.0,348.0,3.0,349.6666666666667,2.081665999465541,349.0,1.7320508075686762,1
100.0,348,53.4,cpu_stress,local_psutil,2026-04-02 02:29:38,100.0,99.9,0.0,99.96666666666665,0.05773502688687108,99.94,0.08944271909653476,53.4,53.3,0.0,53.366666666666674,0.05773502694835081,53.32000000000001,0.08366600261434262,352.0,349.0,-4.0,349.6666666666667,2.081665999465541,349.0,1.7320508075686762,1
100.0,348,53.4,cpu_stress,local_psutil,2026-04-02 02:29:39,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.044721359543048046,53.4,53.4,0.0,53.4,0.0,53.339999999999996,0.0894427190634724,348.0,352.0,0.0,349.3333333333333,2.309401076757964,349.0,1.7320508075686762,1
100.0,348,53.3,cpu_stress,local_psutil,2026-04-02 02:29:40,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.044721359543048046,53.4,53.4,-0.10000000000000142,53.366666666666674,0.05773502694835081,53.36,0.05477225569092131,348.0,348.0,0.0,348.0,0.0,349.0,1.7320508075686762,1
100.0,349,53.2,cpu_stress,local_psutil,2026-04-02 02:29:41,100.0,100.0,0.0,100.0,0.0,100.0,0.0,53.3,53.4,-0.09999999999999432,53.30000000000001,0.10000000001701059,53.339999999999996,0.0894427190634724,348.0,348.0,1.0,348.3333333333333,0.5773502691874434,349.0,1.7320508075686762,1
99.9,352,53.2,cpu_stress,local_psutil,2026-04-02 02:29:42,100.0,100.0,-0.09999999999999432,99.96666666666668,0.05773502688687108,99.97999999999999,0.0447213595430409,53.2,53.3,0.0,53.23333333333335,0.05773502694850875,53.3,0.09999999996729461,349.0,348.0,3.0,349.6666666666667,2.0816659994655207,349.0,1.7320508075686762,1
100.0,348,53.2,cpu_stress,local_psutil,2026-04-02 02:29:43,99.9,100.0,0.09999999999999432,99.96666666666668,0.05773502688687108,99.97999999999999,0.0447213595430409,53.2,53.2,0.0,53.2,0.0,53.260000000000005,0.08944271906338065,352.0,349.0,-4.0,349.6666666666667,2.0816659994655207,349.0,1.7320508075686762,1
100.0,348,53.3,cpu_stress,local_psutil,2026-04-02 02:29:44,100.0,99.9,0.0,99.96666666666668,0.05773502688687108,99.97999999999999,0.0447213595430409,53.2,53.2,0.09999999999999432,53.23333333333335,0.05773502694850875,53.239999999999995,0.05477225569069447,348.0,352.0,0.0,349.3333333333333,2.309401076757945,349.0,1.7320508075686762,1
100.0,348,53.3,cpu_stress,local_psutil,2026-04-02 02:29:45,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.0447213595430409,53.3,53.2,0.0,53.26666666666667,0.0577350269484667,53.239999999999995,0.05477225569069447,348.0,348.0,0.0,348.0,0.0,349.0,1.7320508075686762,1
99.5,349,53.4,cpu_stress,local_psutil,2026-04-02 02:29:46,100.0,100.0,-0.5,99.83333333333333,0.2886751345884108,99.88,0.21679483388536536,53.3,53.3,0.10000000000000142,53.33333333333334,0.05773502694838773,53.279999999999994,0.0836660026142913,348.0,348.0,1.0,348.3333333333333,0.5773502691873695,349.0,1.7320508075686762,1
99.9,350,53.4,cpu_stress,local_psutil,2026-04-02 02:29:47,99.5,100.0,0.4000000000000057,99.8,0.26457513109947894,99.88000000000001,0.21679483388536536,53.4,53.3,0.0,53.366666666666674,0.05773502694834825,53.32000000000001,0.0836660026143376,349.0,348.0,1.0,349.0,0.9999999999986997,348.6,0.8944271909995211,1
100.0,349,53.3,cpu_stress,local_psutil,2026-04-02 02:29:48,99.9,99.5,0.09999999999999432,99.8,0.26457513109947894,99.88,0.21679483388536536,53.4,53.4,-0.10000000000000142,53.366666666666674,0.05773502694834825,53.339999999999996,0.054772255690873815,350.0,349.0,-1.0,349.3333333333333,0.5773502691873695,348.8,0.8366600265336505,1
100.0,349,53.3,cpu_stress,local_psutil,2026-04-02 02:29:49,100.0,99.9,0.0,99.96666666666665,0.057735026886853655,99.88,0.21679483388536536,53.3,53.4,0.0,53.333333333333336,0.05773502694838773,53.339999999999996,0.054772255690873815,349.0,350.0,0.0,349.3333333333333,0.5773502691873695,349.0,0.7071067811860425,1
100.0,349,53.3,cpu_stress,local_psutil,2026-04-02 02:29:50,100.0,100.0,0.0,100.0,0.0,99.88,0.21679483388536536,53.3,53.3,0.0,53.3,0.0,53.339999999999996,0.054772255690873815,349.0,349.0,0.0,349.0,0.0,349.2,0.4472135954991588,1
100.0,351,53.4,cpu_stress,local_psutil,2026-04-02 02:29:51,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.044721359543040934,53.3,53.3,0.10000000000000142,53.33333333333334,0.05773502694838773,53.339999999999996,0.054772255690873815,349.0,349.0,2.0,349.6666666666667,1.154700538378111,349.6,0.8944271909995112,1
99.9,351,53.6,cpu_stress,local_psutil,2026-04-02 02:29:52,100.0,100.0,-0.09999999999999432,99.96666666666668,0.057735026886853655,99.97999999999999,0.044721359543040934,53.4,53.3,0.20000000000000284,53.43333333333334,0.15275252317627283,53.379999999999995,0.13038404807903067,351.0,349.0,0.0,350.3333333333333,1.154700538378111,349.8,1.095445115010001,1
100.0,351,53.7,cpu_stress,local_psutil,2026-04-02 02:29:53,99.9,100.0,0.09999999999999432,99.96666666666668,0.057735026886853655,99.97999999999999,0.044721359543040934,53.6,53.4,0.10000000000000142,53.566666666666684,0.1527525231762116,53.46,0.18165902122793456,351.0,351.0,0.0,351.0,0.0,350.2,1.095445115010001,1
100.0,349,53.7,cpu_stress,local_psutil,2026-04-02 02:29:54,100.0,99.9,0.0,99.96666666666668,0.057735026886853655,99.97999999999999,0.044721359543040934,53.7,53.6,0.0,53.66666666666668,0.057735026947988766,53.54,0.181659021227978,351.0,351.0,-2.0,350.3333333333333,1.154700538378111,350.2,1.095445115010001,1
100.0,349,53.7,cpu_stress,local_psutil,2026-04-02 02:29:55,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.044721359543040934,53.7,53.7,0.0,53.7,0.0,53.620000000000005,0.13038404807921286,349.0,351.0,0.0,349.6666666666667,1.154700538378111,350.2,1.095445115010001,1
100.0,351,53.7,cpu_stress,local_psutil,2026-04-02 02:29:56,100.0,100.0,0.0,100.0,0.0,99.97999999999999,0.044721359543040934,53.7,53.7,0.0,53.7,0.0,53.67999999999999,0.044721359477709596,349.0,349.0,2.0,349.6666666666667,1.154700538378111,350.2,1.095445115010001,1
