timestamp,cpu_percent,ram_percent,process_count,scenario,source_tag
2026-04-02 02:34:11,100.0,57.0,349,ram_stress,local_psutil
2026-04-02 02:34:12,99.7,57.0,349,ram_stress,local_psutil
2026-04-02 02:34:13,99.8,57.0,347,ram_stress,local_psutil
2026-04-02 02:34:14,100.0,57.1,347,ram_stress,local_psutil
2026-04-02 02:34:15,99.9,57.1,347,ram_stress,local_psutil
2026-04-02 02:34:16,100.0,57.1,351,ram_stress,local_psutil
2026-04-02 02:34:17,100.0,57.1,349,ram_stress,local_psutil
2026-04-02 02:34:18,100.0,57.1,347,ram_stress,local_psutil
2026-04-02 02:34:19,99.9,57.1,347,ram_stress,local_psutil
2026-04-02 02:34:20,100.0,57.2,347,ram_stress,local_psutil
2026-04-02 02:34:21,100.0,57.2,351,ram_stress,local_psutil
2026-04-02 02:34:22,100.0,57.2,349,ram_stress,local_psutil
2026-04-02 02:34:23,100.0,57.3,347,ram_stress,local_psutil
2026-04-02 02:34:24,99.8,57.3,347,ram_stress,local_psutil
2026-04-02 02:34:25,100.0,57.3,347,ram_stress,local_psutil
2026-04-02 02:34:26,100.0,57.3,349,ram_stress,local_psutil
2026-04-02 02:34:27,100.0,57.3,349,ram_stress,local_psutil
2026-04-02 02:34:28,100.0,57.3,347,ram_stress,local_psutil
2026-04-02 02:34:29,99.9,57.3,347,ram_stress,local_psutil
2026-04-02 02:34:30,100.0,57.3,347,ram_stress,local_psutil
2026-04-02 02:34:31,99.0,57.5,350,ram_stress,local_psutil
2026-04-02 02:34:32,100.0,57.5,351,ram_stress,local_psutil
2026-04-02 02:34:33,99.8,57.5,347,ram_stress,local_psutil
2026-04-02 02:34:34,99.8,57.5,347,ram_stress,local_psutil
2026-04-02 02:34:35,99.9,57.4,347,ram_stress,local_psutil
2026-04-02 02:34:36,100.0,57.5,350,ram_stress,local_psutil
2026-04-02 02:34:37,100.0,57.5,351,ram_stress,local_psutil
2026-04-02 02:34:38,99.5,57.5,346,ram_stress,local_psutil
2026-04-02 02:34:39,100.0,57.5,346,ram_stress,local_psutil
2026-04-02 02:34:40,100.0,57.5,346,ram_stress,local_psutil
2026-04-02 02:34:41,100.0,57.5,348,ram_stress,local_psutil
2026-04-02 02:34:42,100.0,57.5,348,ram_stress,local_psutil
2026-04-02 02:34:43,99.9,57.6,347,ram_stress,local_psutil
2026-04-02 02:34:44,99.9,57.7,349,ram_stress,local_psutil
2026-04-02 02:34:45,100.0,57.7,347,ram_stress,local_psutil
2026-04-02 02:34:46,100.0,57.7,349,ram_stress,local_psutil
2026-04-02 02:34:47,100.0,57.5,348,ram_stress,local_psutil
2026-04-02 02:34:48,100.0,57.5,347,ram_stress,local_psutil
2026-04-02 02:34:49,100.0,57.5,349,ram_stress,local_psutil
2026-04-02 02:34:50,99.8,57.5,347,ram_stress,local_psutil
2026-04-02 02:34:51,100.0,57.5,349,ram_stress,local_psutil
2026-04-02 02:34:52,100.0,57.4,349,ram_stress,local_psutil
2026-04-02 02:34:53,100.0,57.4,347,ram_stress,local_psutil
2026-04-02 02:34:54,100.0,57.5,347,ram_stress,local_psutil
2026-04-02 02:34:55,100.0,57.4,347,ram_stress,local_psutil
2026-04-02 02:34:56,100.0,57.5,349,ram_stress,local_psutil
2026-04-02 02:34:57,99.4,57.8,349,ram_stress,local_psutil
2026-04-02 02:34:58,100.0,57.8,349,ram_stress,local_psutil
2026-04-02 02:34:59,100.0,57.8,347,ram_stress,local_psutil
2026-04-02 02:35:00,100.0,57.9,347,ram_stress,local_psutil
2026-04-02 02:35:01,100.0,57.9,349,ram_stress,local_psutil
2026-04-02 02:35:02,99.9,57.9,349,ram_stress,local_psutil
2026-04-02 02:35:03,99.8,57.9,350,ram_stress,local_psutil
2026-04-02 02:35:04,99.9,57.8,347,ram_stress,local_psutil
2026-04-02 02:35:05,99.9,57.8,348,ram_stress,local_psutil
2026-04-02 02:35:06,100.0,57.9,349,ram_stress,local_psutil
2026-04-02 02:35:07,100.0,57.9,349,ram_stress,local_psutil
2026-04-02 02:35:08,100.0,57.9,347,ram_stress,local_psutil
2026-04-02 02:35:09,99.8,57.9,347,ram_stress,local_psutil
2026-04-02 02:35:10,98.8,57.9,347,ram_stress,local_psutil
2026-04-02 02:35:11,99.6,58.0,350,ram_stress,local_psutil
2026-04-02 02:35:12,100.0,58.1,348,ram_stress,local_psutil
2026-04-02 02:35:13,100.0,58.3,346,ram_stress,local_psutil
2026-04-02 02:35:14,100.0,58.4,346,ram_stress,local_psutil
2026-04-02 02:35:15,100.0,58.4,346,ram_stress,local_psutil
2026-04-02 02:35:16,99.9,58.4,350,ram_stress,local_psutil
2026-04-02 02:35:17,100.0,58.3,348,ram_stress,local_psutil
2026-04-02 02:35:18,100.0,58.3,346,ram_stress,local_psutil
2026-04-02 02:35:19,100.0,58.3,346,ram_stress,local_psutil
2026-04-02 02:35:20,99.9,58.3,346,ram_stress,local_psutil
2026-04-02 02:35:21,99.8,58.3,348,ram_stress,local_psutil
2026-04-02 02:35:22,100.0,58.3,346,ram_stress,local_psutil
2026-04-02 02:35:23,100.0,58.3,346,ram_stress,local_psutil
2026-04-02 02:35:24,99.9,58.3,346,ram_stress,local_psutil
2026-04-02 02:35:25,100.0,58.3,346,ram_stress,local_psutil
2026-04-02 02:35:26,100.0,58.4,350,ram_stress,local_psutil
2026-04-02 02:35:27,100.0,58.4,346,ram_stress,local_psutil
2026-04-02 02:35:28,100.0,58.3,346,ram_stress,local_psutil
2026-04-02 02:35:29,100.0,58.4,346,ram_stress,local_psutil
2026-04-02 02:35:30,100.0,58.4,346,ram_stress,local_psutil
2026-04-02 02:35:31,100.0,58.5,350,ram_stress,local_psutil
2026-04-02 02:35:32,99.9,58.5,348,ram_stress,local_psutil
2026-04-02 02:35:33,100.0,58.5,346,ram_stress,local_psutil
2026-04-02 02:35:34,100.0,58.5,346,ram_stress,local_psutil
2026-04-02 02:35:35,100.0,58.5,346,ram_stress,local_psutil
2026-04-02 02:35:36,100.0,58.5,348,ram_stress,local_psutil
2026-04-02 02:35:37,100.0,58.5,346,ram_stress,local_psutil
2026-04-02 02:35:38,100.0,58.5,346,ram_stress,local_psutil
2026-04-02 02:35:39,100.0,58.5,346,ram_stress,local_psutil
2026-04-02 02:35:40,99.9,58.6,348,ram_stress,local_psutil
2026-04-02 02:35:41,99.4,58.7,348,ram_stress,local_psutil
2026-04-02 02:35:42,99.9,58.7,346,ram_stress,local_psutil
2026-04-02 02:35:43,100.0,58.7,346,ram_stress,local_psutil
2026-04-02 02:35:44,100.0,58.5,344,ram_stress,local_psutil
2026-04-02 02:35:45,100.0,58.4,346,ram_stress,local_psutil
2026-04-02 02:35:46,99.9,58.4,346,ram_stress,local_psutil
2026-04-02 02:35:47,100.0,58.5,344,ram_stress,local_psutil
2026-04-02 02:35:48,100.0,58.5,344,ram_stress,local_psutil
2026-04-02 02:35:49,100.0,58.5,344,ram_stress,local_psutil
2026-04-02 02:35:50,99.9,58.5,344,ram_stress,local_psutil
2026-04-02 02:35:51,100.0,58.6,346,ram_stress,local_psutil
2026-04-02 02:35:52,100.0,58.0,342,ram_stress,local_psutil
