timestamp,cpu_percent,ram_percent,process_count,scenario,source_tag
2026-04-02 02:31:45,100.0,55.4,348,mixed,local_psutil
2026-04-02 02:31:46,100.0,55.5,348,mixed,local_psutil
2026-04-02 02:31:47,100.0,55.5,346,mixed,local_psutil
2026-04-02 02:31:48,100.0,55.6,346,mixed,local_psutil
2026-04-02 02:31:49,100.0,55.5,346,mixed,local_psutil
2026-04-02 02:31:50,99.8,55.6,348,mixed,local_psutil
2026-04-02 02:31:51,99.9,55.7,348,mixed,local_psutil
2026-04-02 02:31:52,100.0,55.6,346,mixed,local_psutil
2026-04-02 02:31:53,98.7,55.6,346,mixed,local_psutil
2026-04-02 02:31:54,99.9,55.7,346,mixed,local_psutil
2026-04-02 02:31:55,99.9,55.7,348,mixed,local_psutil
2026-04-02 02:31:56,99.8,55.7,348,mixed,local_psutil
2026-04-02 02:31:57,100.0,55.6,346,mixed,local_psutil
2026-04-02 02:31:58,100.0,55.3,346,mixed,local_psutil
2026-04-02 02:31:59,99.9,55.3,346,mixed,local_psutil
2026-04-02 02:32:00,100.0,55.3,346,mixed,local_psutil
2026-04-02 02:32:01,99.9,55.3,348,mixed,local_psutil
2026-04-02 02:32:02,100.0,55.3,346,mixed,local_psutil
2026-04-02 02:32:03,100.0,55.4,346,mixed,local_psutil
2026-04-02 02:32:04,100.0,55.4,346,mixed,local_psutil
2026-04-02 02:32:05,100.0,55.4,346,mixed,local_psutil
2026-04-02 02:32:06,99.9,55.5,350,mixed,local_psutil
2026-04-02 02:32:07,100.0,55.5,349,mixed,local_psutil
2026-04-02 02:32:08,100.0,55.5,347,mixed,local_psutil
2026-04-02 02:32:09,100.0,55.6,347,mixed,local_psutil
2026-04-02 02:32:10,100.0,55.6,347,mixed,local_psutil
2026-04-02 02:32:11,100.0,55.7,351,mixed,local_psutil
2026-04-02 02:32:12,100.0,55.7,349,mixed,local_psutil
2026-04-02 02:32:13,100.0,55.7,347,mixed,local_psutil
2026-04-02 02:32:14,99.8,55.7,347,mixed,local_psutil
2026-04-02 02:32:15,100.0,55.8,347,mixed,local_psutil
2026-04-02 02:32:16,100.0,55.8,349,mixed,local_psutil
2026-04-02 02:32:17,100.0,55.8,347,mixed,local_psutil
2026-04-02 02:32:18,100.0,55.9,347,mixed,local_psutil
2026-04-02 02:32:19,99.8,55.9,347,mixed,local_psutil
2026-04-02 02:32:20,99.9,55.9,349,mixed,local_psutil
2026-04-02 02:32:21,100.0,55.9,349,mixed,local_psutil
2026-04-02 02:32:22,99.9,55.8,347,mixed,local_psutil
2026-04-02 02:32:23,100.0,55.9,347,mixed,local_psutil
2026-04-02 02:32:24,100.0,55.9,347,mixed,local_psutil
2026-04-02 02:32:25,100.0,55.9,349,mixed,local_psutil
2026-04-02 02:32:26,100.0,55.9,349,mixed,local_psutil
2026-04-02 02:32:27,100.0,55.9,347,mixed,local_psutil
2026-04-02 02:32:28,100.0,55.9,347,mixed,local_psutil
2026-04-02 02:32:29,99.9,55.9,347,mixed,local_psutil
2026-04-02 02:32:30,99.8,56.0,347,mixed,local_psutil
2026-04-02 02:32:31,100.0,56.0,349,mixed,local_psutil
2026-04-02 02:32:32,99.9,56.1,347,mixed,local_psutil
2026-04-02 02:32:33,100.0,56.2,347,mixed,local_psutil
2026-04-02 02:32:34,100.0,56.2,349,mixed,local_psutil
2026-04-02 02:32:35,100.0,56.2,347,mixed,local_psutil
2026-04-02 02:32:36,100.0,56.2,349,mixed,local_psutil
2026-04-02 02:32:37,99.8,56.2,347,mixed,local_psutil
2026-04-02 02:32:38,100.0,56.2,347,mixed,local_psutil
2026-04-02 02:32:39,99.7,56.2,349,mixed,local_psutil
2026-04-02 02:32:40,100.0,56.2,347,mixed,local_psutil
2026-04-02 02:32:41,100.0,56.3,349,mixed,local_psutil
2026-04-02 02:32:42,100.0,56.3,347,mixed,local_psutil
2026-04-02 02:32:43,100.0,56.3,347,mixed,local_psutil
2026-04-02 02:32:44,100.0,56.3,347,mixed,local_psutil
